1.000000000000000082e-05 4.717787206748370465e+01
1.013925407558814327e-05 4.781136481467124355e+01
1.028044732093309699e-05 4.845336394510916023e+01
1.042360673976401146e-05 4.910398368039859918e+01
1.056875971184804981e-05 4.976333977588032553e+01
1.071593399822671096e-05 5.043154954122871203e+01
1.086515774652537261e-05 5.110873186132357660e+01
1.101645949633656847e-05 5.179500721740139113e+01
1.116986818467822625e-05 5.249049770849043028e+01
1.132541315152812671e-05 5.319532707313480557e+01
1.148312414543511069e-05 5.390962071140862122e+01
1.164303132920875528e-05 5.463350570722738553e+01
1.180516528568805612e-05 5.536711085095782181e+01
1.196955702359042875e-05 5.611056666233141499e+01
1.213623798344241821e-05 5.686400541366658246e+01
1.230524004359261647e-05 5.762756115340116736e+01
1.247659552630868525e-05 5.840136972994243791e+01
1.265033720395903801e-05 5.918556881583637619e+01
1.282649830528059917e-05 5.998029793226134387e+01
1.300511252173409911e-05 6.078569847385189462e+01
1.318621401394748594e-05 6.160191373385413982e+01
1.336983741824945150e-05 6.242908892962066147e+01
1.355601785329368979e-05 6.326737122844661343e+01
1.374479092677536677e-05 6.411690977375259592e+01
1.393619274224143468e-05 6.497785571162060592e+01
1.413025990599533632e-05 6.585036221768409348e+01
1.432702953409829478e-05 6.673458452438127608e+01
1.452653925946781202e-05 6.763067994857301812e+01
1.472882723907501804e-05 6.853880791953150720e+01
1.493393216124253386e-05 6.945913000730610065e+01
1.514189325304351951e-05 7.039180995146814723e+01
1.535275028780421074e-05 7.133701369024366556e+01
1.556654359271061883e-05 7.229490939003596850e+01
1.578331405652116359e-05 7.326566747534464241e+01
1.600310313738701696e-05 7.424946065908768844e+01
1.622595287078087002e-05 7.524646397332867309e+01
1.645190587753660725e-05 7.625685480041869369e+01
1.668100537200059254e-05 7.728081290455502028e+01
1.691329517029647124e-05 7.831852046376336318e+01
1.714881969870540916e-05 7.937016210231145408e+01
1.738762400216250392e-05 8.043592492355510615e+01
1.762975375287203833e-05 8.151599854322803651e+01
1.787525525904235524e-05 8.261057512317694318e+01
1.812417547374235949e-05 8.371984940554952459e+01
1.837656200388172389e-05 8.484401874744341399e+01
1.863246311931559903e-05 8.598328315601756344e+01
1.889192776207664550e-05 8.713784532407795780e+01
1.915500555573527999e-05 8.830791066613919327e+01
1.942174681489024571e-05 8.949368735497041882e+01
1.969220255479173340e-05 9.069538635863375475e+01
1.996642450109793374e-05 9.191322147801732001e+01
2.024446509976801623e-05 9.314740938487496180e+01
2.052637752709252056e-05 9.439816966037510326e+01
2.081221569986337291e-05 9.566572483416689465e+01
2.110203428568596656e-05 9.695030042397317516e+01
2.139588871343421495e-05 9.825212497571190795e+01
2.169383518385182289e-05 9.957143010415954620e+01
2.199593068030074845e-05 1.009084505341581348e+02
2.230223297965936262e-05 1.022634241423760528e+02
2.261280066337279372e-05 1.036365919996312783e+02
2.292769312865648647e-05 1.050281984137800464e+02
2.324697059985650290e-05 1.064384909731846420e+02
2.357069413996727640e-05 1.078677205907614649e+02
2.389892566231047836e-05 1.093161415486239747e+02
2.423172794237600676e-05 1.107840115433226060e+02
2.456916462982790237e-05 1.122715917316924532e+02
2.491130026067790961e-05 1.137791467773185730e+02
2.525820026962784779e-05 1.153069448976220031e+02
2.560993100258456690e-05 1.168552579115814041e+02
2.596655972934872479e-05 1.184243612880931380e+02
2.632815465648020122e-05 1.200145341949807971e+02
2.669478494034323532e-05 1.216260595486650544e+02
2.706652070033241139e-05 1.232592240644970900e+02
2.744343303228362652e-05 1.249143183077713957e+02
2.782559402207125977e-05 1.265916367454209279e+02
2.821307675939470740e-05 1.282914777984067882e+02
2.860595535175744877e-05 1.300141438948136283e+02
2.900430493863991665e-05 1.317599415236543052e+02
2.940820170587060722e-05 1.335291812894007251e+02
