0.000000000000000000e+00 1.000000000000000000e+00
5.050505050505050414e-02 9.736130953132361432e-01
1.010101010101010083e-01 9.478014172552695626e-01
1.515151515151515194e-01 9.226269510519714556e-01
2.020202020202020166e-01 8.981371572887291155e-01
2.525252525252525415e-01 8.743664867195454216e-01
3.030303030303030387e-01 8.513379397347516919e-01
3.535353535353535359e-01 8.290646097095480949e-01
4.040404040404040331e-01 8.075511627464048159e-01
4.545454545454545303e-01 7.867952195701709561e-01
5.050505050505050830e-01 7.667886174452119841e-01
5.555555555555555802e-01 7.475185403130498729e-01
6.060606060606060774e-01 7.289685136250775299e-01
6.565656565656565746e-01 7.111192665745583730e-01
7.070707070707070718e-01 6.939494688007413759e-01
7.575757575757575690e-01 6.774363514270581588e-01
8.080808080808080662e-01 6.615562238196422973e-01
8.585858585858585634e-01 6.462848980164732637e-01
9.090909090909090606e-01 6.315980326526360322e-01
9.595959595959595578e-01 6.174714076192201473e-01
1.010101010101010166e+00 6.038811398213295156e-01
1.060606060606060552e+00 5.908038493793893453e-01
1.111111111111111160e+00 5.782167845448803467e-01
1.161616161616161547e+00 5.660979125433538428e-01
1.212121212121212155e+00 5.544259825567288136e-01
1.262626262626262541e+00 5.431805661383639627e-01
1.313131313131313149e+00 5.323420795301840869e-01
1.363636363636363535e+00 5.218917916244554256e-01
1.414141414141414144e+00 5.118118206808883741e-01
1.464646464646464530e+00 5.020851223667384122e-01
1.515151515151515138e+00 4.926954712252106794e-01
1.565656565656565524e+00 4.836274372871007809e-01
1.616161616161616132e+00 4.748663592132377209e-01
1.666666666666666741e+00 4.663983150825221635e-01
1.717171717171717127e+00 4.582100917143001606e-01
1.767676767676767735e+00 4.502891532274655995e-01
1.818181818181818121e+00 4.426236093857718323e-01
1.868686868686868729e+00 4.352021841539672753e-01
1.919191919191919116e+00 4.280141847879497807e-01
1.969696969696969724e+00 4.210494716999765297e-01
2.020202020202020332e+00 4.142984292740013452e-01
2.070707070707070496e+00 4.077519377533298517e-01
2.121212121212121104e+00 4.014013462807747290e-01
2.171717171717171713e+00 3.952384471383259545e-01
2.222222222222222321e+00 3.892554512074381523e-01
2.272727272727272485e+00 3.834449646508775178e-01
2.323232323232323093e+00 3.777999668018075519e-01
2.373737373737373701e+00 3.723137892341811250e-01
2.424242424242424310e+00 3.669800959800958995e-01
2.474747474747474918e+00 3.617928648537340752e-01
2.525252525252525082e+00 3.567463698374437331e-01
2.575757575757575690e+00 3.518351644829781355e-01
2.626262626262626299e+00 3.470540662795967290e-01
2.676767676767676907e+00 3.423981419403294701e-01
2.727272727272727071e+00 3.378626935580148483e-01
2.777777777777777679e+00 3.334432455836111031e-01
2.828282828282828287e+00 3.291355325805123688e-01
2.878787878787878896e+00 3.249354877101826022e-01
2.929292929292929060e+00 3.208392319061393883e-01
2.979797979797979668e+00 3.168430636952240809e-01
3.030303030303030276e+00 3.129434496270330768e-01
3.080808080808080884e+00 3.091370152743634914e-01
3.131313131313131048e+00 3.054205367695124185e-01
3.181818181818181657e+00 3.017909328432140659e-01
3.232323232323232265e+00 2.982452573349085312e-01
3.282828282828282873e+00 2.947806921448642425e-01
3.333333333333333481e+00 2.913945406004666006e-01
3.383838383838383645e+00 2.880842212106716205e-01
3.434343434343434254e+00 2.848472617842344734e-01
3.484848484848484862e+00 2.816812938888719753e-01
3.535353535353535470e+00 2.785840476299517032e-01
3.585858585858585634e+00 2.755533467286946925e-01
3.636363636363636243e+00 2.725871038811369940e-01
3.686868686868686851e+00 2.696833163803435962e-01
3.737373737373737459e+00 2.668400619854830458e-01
3.787878787878787623e+00 2.640554950224544006e-01
3.838383838383838231e+00 2.613278427017451944e-01
3.888888888888888840e+00 2.586554016401492184e-01
3.939393939393939448e+00 2.560365345738399023e-01
3.989898989898989612e+00 2.534696672511090321e-01
4.040404040404040664e+00 2.509532854938536506e-01
4.090909090909090828e+00 2.484859324176047213e-01
4.141414141414140992e+00 2.460662058005450570e-01
4.191919191919192045e+00 2.436927555925954836e-01
4.242424242424242209e+00 2.413642815562270505e-01
4.292929292929293261e+00 2.390795310311879807e-01
4.343434343434343425e+00 2.368372968158393155e-01
4.393939393939393590e+00 2.346364151582718827e-01
4.444444444444444642e+00 2.324757638507944646e-01
4.494949494949494806e+00 2.303542604218188627e-01
4.545454545454544970e+00 2.282708604195110846e-01
4.595959595959596022e+00 2.262245557819675401e-01
4.646464646464646187e+00 2.242143732889863572e-01
4.696969696969697239e+00 2.222393730908096832e-01
4.747474747474747403e+00 2.202986473095151221e-01
4.797979797979797567e+00 2.183913187089918662e-01
4.848484848484848619e+00 2.165165394296847123e-01
4.898989898989898784e+00 2.146734897845411494e-01
4.949494949494949836e+00 2.128613771127867427e-01
5.000000000000000000e+00 2.110794346883862471e-01
