1.000000000000000048e-04 4.109007037730050342e+02
1.011591112223829728e-04 4.154953946547162786e+02
1.023316578330244966e-04 4.201414633610568785e+02
1.035177955630176228e-04 4.248394843987630907e+02
1.047176819485520245e-04 4.295900386987047455e+02
1.059314763518370031e-04 4.343937136877194121e+02
1.071593399822671198e-04 4.392511033612506139e+02
1.084014359178331018e-04 4.441628083567974272e+02
1.096579291267809898e-04 4.491294360281864328e+02
1.109289864895222780e-04 4.541516005206738100e+02
1.122147768207980290e-04 4.592299228468863816e+02
1.135154708920999033e-04 4.643650309636133215e+02
1.148312414543511137e-04 4.695575598494551741e+02
1.161622632608501891e-04 4.748081515833422372e+02
1.175087130904807617e-04 4.801174554239298118e+02
1.188707697711903309e-04 4.854861278898825390e+02
1.202486142037412301e-04 4.909148328410555564e+02
1.216424293857368039e-04 4.964042415605832161e+02
1.230524004359261579e-04 5.019550328378870745e+02
1.244787146187906256e-04 5.075678930526104864e+02
1.259215613694150942e-04 5.132435162594924805e+02
1.273811323186478520e-04 5.189826042741912033e+02
1.288576213185518003e-04 5.247858667600659146e+02
1.303512244681508938e-04 5.306540213159303221e+02
1.318621401394748458e-04 5.365877935647863524e+02
1.333905690039058638e-04 5.425879172435516011e+02
1.349367140588306430e-04 5.486551342937880236e+02
1.365007806546013845e-04 5.547901949534464165e+02
1.380829765218092263e-04 5.609938578496374930e+02
1.396835117988739626e-04 5.672668900924386435e+02
1.413025990599533599e-04 5.736100673697507091e+02
1.429404533431761061e-04 5.800241740432149982e+02
1.445972921792019463e-04 5.865100032452031655e+02
1.462733356201129868e-04 5.930683569768918915e+02
1.479688062686396383e-04 5.997000462074329334e+02
1.496839293077255632e-04 6.064058909742342394e+02
1.514189325304352018e-04 6.131867204843597392e+02
1.531740463702079740e-04 6.200433732170654366e+02
1.549495039314631646e-04 6.269766970274812365e+02
1.567455410205595065e-04 6.339875492514506732e+02
1.585623961771137158e-04 6.410767968115458189e+02
1.604003107056819902e-04 6.482453163242646497e+02
1.622595287078087002e-04 6.554939942084293989e+02
1.641402971144466361e-04 6.628237267947961300e+02
1.660428657187529582e-04 6.702354204368891715e+02
1.679674872092653225e-04 6.777299916230764438e+02
1.699144172034625999e-04 6.853083670898975015e+02
1.718839142817145534e-04 6.929714839366573642e+02
1.738762400216250527e-04 7.007202897413042137e+02
1.758916590327732731e-04 7.085557426776006196e+02
1.779304389918577296e-04 7.164788116336064832e+02
1.799928506782476454e-04 7.244904763314866614e+02
1.820791680099462359e-04 7.325917274486564565e+02
1.841896680799710861e-04 7.407835667402848685e+02
1.863246311931559835e-04 7.490670071631648170e+02
1.884843409033795474e-04 7.574430730009705712e+02
1.906690840512252085e-04 7.659127999909138680e+02
1.928791508020777693e-04 7.744772354518185011e+02
1.951148346846616412e-04 7.831374384136250910e+02
1.973764326300255292e-04 7.918944797483452476e+02
1.996642450109793374e-04 8.007494423024792241e+02
2.019785756819878484e-04 8.097034210309144555e+02
2.043197320195270594e-04 8.187575231323226035e+02
2.066880249629082160e-04 8.279128681860676124e+02
2.090837690555749911e-04 8.371705882906488796e+02
2.115072824868794756e-04 8.465318282036885194e+02
2.139588871343421563e-04 8.559977454834860282e+02
2.164389086064020347e-04 8.655695106321559251e+02
2.189476762856620634e-04 8.752483072403648521e+02
2.214855233726359179e-04 8.850353321336883710e+02
2.240527869300018224e-04 8.949317955206030319e+02
2.266498079273692845e-04 9.049389211421341770e+02
2.292769312865648647e-04 9.150579464231770999e+02
2.319345059274427543e-04 9.252901226255102074e+02
2.346228848142262321e-04 9.356367150025178034e+02
2.373424250023866149e-04 9.460990029556464833e+02
2.400934876860651764e-04 9.566782801926060529e+02
2.428764382460450548e-04 9.673758548873443033e+02
2.456916462982790305e-04 9.781930498418072375e+02
2.485394857429798422e-04 9.891312026495093050e+02
2.514203348142796828e-04 1.000191665860933995e+03
2.543345761304648361e-04 1.011375807150780929e+03
2.572825967447932359e-04 1.022685009487086063e+03
2.602647881969004482e-04 1.034120671302230903e+03
2.632815465648020189e-04 1.045684206665865531e+03
2.663332725174980963e-04 1.057377045459764076e+03
2.694203713681882413e-04 1.069200633554635488e+03
2.725432531281027707e-04 1.081156432988912229e+03
2.757023325609582747e-04 1.093245922149539183e+03
2.788980292380439777e-04 1.105470595954779128e+03
